date,concentration_eastern,low_eastern,med_eastern,upr_eastern,concentration_north,low_north,med_north,upr_north,concentration_south,low_south,med_south,upr_south
2022/12/14,NA,4.223231315,4.356993069,4.490210521,NA,4.097127126,4.236239218,4.381788946,NA,4.351886833,4.514564403,4.660994994
2022/12/15,23434.28352,4.217771161,4.35290621,4.486375506,29519.87215,4.100378897,4.24017361,4.388535045,64125.61409,4.345130851,4.509989208,4.660467359
2022/12/16,NA,4.211267601,4.347962999,4.483298067,NA,4.104686092,4.245363538,4.395138947,NA,4.338085968,4.505138679,4.657411558
2022/12/17,NA,4.203747947,4.342452639,4.47837979,NA,4.108489236,4.249964425,4.399422098,NA,4.331987738,4.499414977,4.653033543
2022/12/18,28182.98723,4.197798328,4.336480493,4.473545261,8489.796884,4.112977584,4.255644987,4.40779476,14965.60664,4.323554354,4.492993396,4.648118798
2022/12/19,NA,4.191470883,4.331392608,4.468794577,NA,4.119113275,4.260366917,4.412674732,NA,4.316807063,4.485658093,4.644440067
2022/12/20,NA,4.184555584,4.326205376,4.462102768,NA,4.124375347,4.265455878,4.418676401,NA,4.306867433,4.478229393,4.638901918
2022/12/21,NA,4.179315426,4.31947163,4.456208259,NA,4.129787006,4.2707864,4.424787806,NA,4.300153825,4.469544623,4.632450035
2022/12/22,NA,4.172444168,4.312403247,4.450916414,NA,4.134822246,4.27586771,4.429718914,NA,4.290407852,4.460274667,4.624650103
2022/12/23,NA,4.167005964,4.30495221,4.446952588,NA,4.139781631,4.280405332,4.434591879,NA,4.28285511,4.450896259,4.613297226
2022/12/24,NA,4.160206923,4.298303226,4.439042955,NA,4.146772866,4.285187312,4.438499436,NA,4.273792094,4.440987067,4.602967648
2022/12/25,NA,4.152413528,4.290589009,4.431137778,NA,4.152276587,4.288732397,4.441725277,NA,4.264426021,4.43033091,4.592450959
2022/12/26,23536.40694,4.143285407,4.282722769,4.424411703,24197.77574,4.159026497,4.292419747,4.445706045,51674.48348,4.254716997,4.418857633,4.580170824
2022/12/27,NA,4.135360264,4.27510189,4.414580221,NA,4.160703972,4.29545674,4.447617011,NA,4.244946651,4.406519831,4.567248633
2022/12/28,NA,4.12650537,4.266575699,4.404951667,NA,4.162773812,4.297637344,4.447046306,NA,4.233852623,4.393588313,4.55452397
2022/12/29,NA,4.119088364,4.256941389,4.394194886,NA,4.16481267,4.298583476,4.447227839,NA,4.222743684,4.379092742,4.539460019
2022/12/30,NA,4.111623139,4.248595973,4.384779529,NA,4.167940405,4.298525686,4.446033512,NA,4.212938318,4.363912439,4.52187773
2022/12/31,NA,4.102876621,4.239645845,4.373625799,NA,4.166452786,4.298925987,4.444299032,NA,4.200313972,4.348624631,4.503169376
2023/1/1,NA,4.095724023,4.230286646,4.362294041,NA,4.168632107,4.297144926,4.438182288,NA,4.18615272,4.332301649,4.485613837
2023/1/2,20676.26787,4.087060379,4.220647711,4.352144568,55284.21628,4.166574887,4.294147952,4.431270481,39004.472,4.170108966,4.316513284,4.466070156
2023/1/3,23468.73422,4.08040833,4.210350124,4.341395548,24291.46794,4.163970934,4.289873204,4.427009869,24425.73323,4.155902034,4.299112448,4.448672284
2023/1/4,NA,4.070847959,4.199837213,4.329674876,52610.58539,4.160817619,4.284707611,4.421288006,NA,4.139891214,4.281078206,4.428175526
2023/1/5,12066.54757,4.062999898,4.189185353,4.31622134,16757.63029,4.156069543,4.278525549,4.414431139,21939.03784,4.124364352,4.262220006,4.40621871
2023/1/6,NA,4.05332862,4.177547794,4.302447888,NA,4.149481589,4.271711046,4.404778392,NA,4.10787869,4.243346627,4.386401306
2023/1/7,NA,4.042411192,4.166245161,4.287737253,NA,4.143216013,4.262923006,4.394264288,NA,4.08950036,4.223390035,4.363780546
2023/1/8,31275.15677,4.031224896,4.153608855,4.275131135,10029.08233,4.13489019,4.253860334,4.382025406,40369.05651,4.070803239,4.202984252,4.338875177
2023/1/9,NA,4.021666587,4.141646563,4.262647062,41431.32493,4.127216413,4.243191304,4.371231567,NA,4.053186821,4.18250714,4.317202966
2023/1/10,6754.10529,4.007540475,4.12899345,4.24876276,16272.69514,4.117309782,4.231635516,4.359741858,11441.11827,4.034882595,4.161186546,4.295464038
2023/1/11,NA,3.995850196,4.116904655,4.235056898,NA,4.104344252,4.218847766,4.346078184,NA,4.014662781,4.139270723,4.270911924
2023/1/12,15632.00244,3.984256706,4.103892593,4.220731373,17681.72314,4.091461842,4.205322517,4.332992218,14728.32672,3.993297392,4.117864975,4.247863298
2023/1/13,NA,3.973851486,4.091936994,4.207649485,NA,4.07804771,4.191792262,4.31921333,NA,3.970865052,4.095842311,4.226468704
2023/1/14,NA,3.962282546,4.078952469,4.194314088,NA,4.062159811,4.177370863,4.304448069,NA,3.950804792,4.074235963,4.204395543
2023/1/15,500,3.950273712,4.066187027,4.1823381,22289.04011,4.045705438,4.163313345,4.287749837,2532.527143,3.929909495,4.053133501,4.180379475
2023/1/16,NA,3.937696981,4.053319546,4.170142837,NA,4.030212183,4.14809964,4.270754012,NA,3.911386359,4.031925162,4.155855745
2023/1/17,18318.88925,3.924184386,4.040271657,4.15656635,6234.83781,4.013639594,4.132937545,4.257520771,12168.8688,3.891467739,4.011186463,4.133465829
2023/1/18,NA,3.91216769,4.027612277,4.141182564,NA,3.995496205,4.116974027,4.242273455,NA,3.873193368,3.990368442,4.110356961
2023/1/19,6023.912126,3.900121008,4.013906185,4.127595416,9085.09177,3.980183587,4.101397038,4.226694537,7874.53661,3.852412773,3.970821843,4.090267898
2023/1/20,NA,3.888641726,4.00081516,4.11512935,NA,3.963442862,4.086206779,4.212731264,NA,3.834255656,3.950564427,4.071120537
2023/1/21,NA,3.874055927,3.987114934,4.102961328,NA,3.947950322,4.070778388,4.196956113,NA,3.815563689,3.930292868,4.049903752
2023/1/22,8216.613895,3.859870469,3.972894618,4.090000134,5674.641606,3.931225025,4.055520419,4.183994077,4992.068631,3.7963724,3.911074234,4.031648721
2023/1/23,NA,3.845007156,3.958605855,4.076609455,NA,3.91556993,4.04049526,4.167505428,NA,3.775199259,3.892694877,4.013137374
2023/1/24,13430.49638,3.831315394,3.944420627,4.064367648,10129.32675,3.899925524,4.02463818,4.150617302,7500.429633,3.755537604,3.873836861,3.993034019
2023/1/25,NA,3.817900725,3.930015651,4.051976188,NA,3.8846278,4.0092181,4.135407816,NA,3.736912124,3.854475072,3.973734252
2023/1/26,NA,3.802875318,3.914768182,4.038413782,NA,3.869080558,3.99301349,4.11823513,NA,3.719126625,3.836174839,3.956207717
2023/1/27,9824.862595,3.788188375,3.900018532,4.025026276,8952.198336,3.853311876,3.977214827,4.101053277,6664.658968,3.700243008,3.817377731,3.940522621
2023/1/28,NA,3.773822696,3.884746922,4.012262859,NA,3.838489045,3.961608392,4.084473875,NA,3.679187758,3.799195354,3.921102572
2023/1/29,8029.10876,3.756192038,3.870145697,3.997523526,5488.58337,3.821964844,3.945032774,4.070690585,8717.464365,3.658454247,3.780064274,3.903162544
2023/1/30,NA,3.739290018,3.855142215,3.983668383,NA,3.80625525,3.928703101,4.056251047,NA,3.638930636,3.760509874,3.885765502
2023/1/31,500,3.721966279,3.840951328,3.972000533,5452.429192,3.786824934,3.911754811,4.037739512,7550.017557,3.618550704,3.741149391,3.869413328
2023/2/1,NA,3.704343515,3.826805276,3.959875558,NA,3.767721623,3.89498027,4.019466223,NA,3.598138192,3.722448663,3.85301002
2023/2/2,2971.863006,3.687979947,3.812757462,3.946079253,16865.05838,3.749981211,3.87793803,4.002707546,500,3.577312126,3.704928163,3.836862367
2023/2/3,NA,3.669891378,3.798830163,3.934433334,NA,3.72941336,3.859465253,3.983330275,NA,3.557539719,3.686653821,3.820838586
2023/2/4,NA,3.655150973,3.785680426,3.922501074,NA,3.71010463,3.84078497,3.965182555,NA,3.536477877,3.669343733,3.80323482
2023/2/5,500,3.638942313,3.772988873,3.911709341,18101.78329,3.688864918,3.821627618,3.946981038,500,3.516773994,3.652469098,3.78851695
2023/2/6,NA,3.624162897,3.760296068,3.901751986,NA,3.666010714,3.802046634,3.928155332,NA,3.498947396,3.636483104,3.774629946
2023/2/7,500,3.610212863,3.748614603,3.892216661,500,3.642259071,3.78204224,3.912231218,500,3.482483697,3.620653853,3.761966732
2023/2/8,NA,3.596922409,3.737186745,3.882241316,NA,3.617735861,3.760828758,3.893916803,NA,3.468017874,3.606517416,3.748949945
2023/2/9,4261.779019,3.582628211,3.72666483,3.872171777,4027.665397,3.593622237,3.740720211,3.876152146,500,3.451924684,3.592081411,3.737831063
2023/2/10,NA,3.567925522,3.715923657,3.861384487,NA,3.568688886,3.719642463,3.858819397,NA,3.433444042,3.577654466,3.725938037
2023/2/11,500,3.55443663,3.706004945,3.852349505,500,3.54203462,3.698888864,3.839594489,500,3.415892724,3.564923351,3.716686345
2023/2/12,NA,3.541860801,3.696286278,3.842549571,NA,3.518289879,3.678886182,3.82435113,NA,3.40172952,3.552774617,3.703703975
2023/2/13,NA,3.530608336,3.687339816,3.834869122,NA,3.495547038,3.658765467,3.807976033,NA,3.385225885,3.540490691,3.694402264
2023/2/14,500,3.521901543,3.678807469,3.826818811,500,3.471370643,3.639314402,3.792306826,8771.7851,3.370440046,3.528144395,3.683437078
2023/2/15,NA,3.510963911,3.669700787,3.818511153,NA,3.446250158,3.619938687,3.776634437,NA,3.354649069,3.516080054,3.674102891
2023/2/16,8531.363083,3.498333289,3.66223983,3.809907264,500,3.421570373,3.601303858,3.76199374,500,3.339982519,3.503919595,3.664128142
2023/2/17,NA,3.488879324,3.654411889,3.801072037,NA,3.399804242,3.582745423,3.750779528,NA,3.324037946,3.492814696,3.654985698
2023/2/18,NA,3.476570998,3.647299753,3.794233939,NA,3.377882863,3.565969565,3.738273653,NA,3.310100859,3.481320105,3.644398666
2023/2/19,500,3.465511197,3.640037564,3.789181829,500,3.352226005,3.54983587,3.725078009,500,3.294606833,3.470425086,3.636137398
2023/2/20,NA,3.456640792,3.633067853,3.783726388,NA,3.330719964,3.533889782,3.713375813,NA,3.281449622,3.460319566,3.628611923
2023/2/21,500,3.445008976,3.626352373,3.77981577,500,3.312200614,3.520516602,3.702025774,500,3.266956232,3.450943053,3.622012083
2023/2/22,NA,3.435638672,3.620603285,3.775545558,NA,3.291990896,3.506358567,3.691818025,NA,3.253790929,3.441498089,3.612719882
2023/2/23,500,3.428366478,3.614552883,3.770906305,500,3.272746652,3.492861666,3.680292564,500,3.241257924,3.433714856,3.604353204
2023/2/24,NA,3.417134465,3.610029962,3.766955372,NA,3.255391299,3.480903094,3.672419832,NA,3.22735754,3.425531559,3.597806673
2023/2/25,NA,3.410611745,3.604982976,3.764445732,NA,3.242401112,3.469573692,3.663232943,NA,3.218026552,3.416933894,3.59363079
2023/2/26,500,3.403996317,3.600576131,3.762770559,500,3.22859271,3.459300955,3.655858572,500,3.209171832,3.409517974,3.589866013
2023/2/27,NA,3.399275917,3.59699376,3.761546512,NA,3.217141781,3.449200912,3.648009388,NA,3.198187736,3.402810231,3.582793727
2023/2/28,NA,3.394576887,3.594030745,3.759344166,NA,3.204980241,3.44127724,3.641161354,NA,3.192043828,3.396145866,3.579623877
2023/3/1,NA,3.388932995,3.59167906,3.75947483,NA,3.192841738,3.434053374,3.632465335,NA,3.185652487,3.390954549,3.576296416
2023/3/2,500,3.386543726,3.59023024,3.759104169,500,3.183342095,3.427345506,3.628329339,500,3.179418264,3.386142766,3.574491553
2023/3/3,NA,3.382041059,3.589090825,3.759561266,NA,3.173250917,3.420787008,3.625446214,NA,3.171280482,3.382555653,3.573871235
2023/3/4,NA,3.381545196,3.589400132,3.760538073,NA,3.167106582,3.415452907,3.619386818,NA,3.169489394,3.379096666,3.571356588
2023/3/5,500,3.380653828,3.589598309,3.76141346,500,3.159237939,3.409396782,3.614040378,500,3.166226825,3.377293793,3.565739569
2023/3/6,NA,3.381693848,3.59008883,3.761905179,NA,3.151174038,3.404577259,3.610814236,NA,3.1627676,3.375733638,3.565127952
2023/3/7,500,3.380578006,3.591714585,3.763738097,500,3.146464684,3.40088811,3.608279071,500,3.160743154,3.374905152,3.563745134
2023/3/8,NA,3.383558344,3.592748942,3.767164343,NA,3.140806633,3.397894964,3.607042281,NA,3.157102763,3.373820986,3.561856426
2023/3/9,500,3.388567724,3.595188466,3.768145832,500,3.138821079,3.395428688,3.604030177,500,3.156945079,3.374286176,3.561467664
2023/3/10,NA,3.392029667,3.597472728,3.768586678,NA,3.138459373,3.392619971,3.601444995,NA,3.159927206,3.375207656,3.562791173
2023/3/11,NA,3.398493487,3.600955542,3.771260148,NA,3.137107933,3.390981898,3.600617018,NA,3.165597084,3.37663818,3.561683137
2023/3/12,500,3.403881906,3.603964496,3.773172148,500,3.137279808,3.390285512,3.598061696,500,3.167404364,3.377435541,3.56116665
2023/3/13,NA,3.409344918,3.607410655,3.777025953,NA,3.135007694,3.389935909,3.596112086,NA,3.16905244,3.379129543,3.563020782
2023/3/14,500,3.417686457,3.611501722,3.782346498,500,3.134405562,3.391287874,3.596940744,500,3.171346684,3.38148529,3.563052507
2023/3/15,NA,3.422048307,3.614970925,3.785173974,NA,3.13707263,3.392088092,3.599465532,NA,3.173173228,3.384916651,3.562886294
2023/3/16,500,3.431085529,3.619777409,3.786983721,500,3.141021547,3.394179008,3.599631347,500,3.176516607,3.38838141,3.566602033
2023/3/17,NA,3.437713491,3.623469521,3.789260509,NA,3.146759881,3.395189718,3.598698235,NA,3.182332592,3.391473303,3.570127816
2023/3/18,NA,3.445023321,3.626526919,3.793879277,NA,3.15153217,3.398077312,3.598824857,NA,3.190502675,3.395206094,3.572545523
2023/3/19,500,3.451767128,3.629067186,3.794429243,500,3.154889686,3.401795786,3.599555436,500,3.194513054,3.399018367,3.575939589
2023/3/20,NA,3.457973456,3.631891429,3.795496376,NA,3.159941598,3.406589885,3.603824407,NA,3.202902569,3.404546166,3.580288757
2023/3/21,NA,3.464475118,3.634268861,3.797736666,NA,3.168141839,3.41055978,3.606265402,NA,3.2106859,3.410334461,3.588076402
2023/3/22,NA,3.465564552,3.635564229,3.800413434,NA,3.177248196,3.414957544,3.60991557,NA,3.220158324,3.416356499,3.592924056
2023/3/23,5344.265262,3.467172541,3.638140051,3.801114684,500,3.183925141,3.419577556,3.614084663,500,3.229443896,3.422151548,3.594440437
2023/3/24,NA,3.467933416,3.637969926,3.80182664,NA,3.192701448,3.424989821,3.61920999,NA,3.236854628,3.427664907,3.600301909
2023/3/25,NA,3.468608974,3.637025998,3.801235064,NA,3.201630133,3.430575275,3.62224735,NA,3.246133279,3.433825427,3.605237281
2023/3/26,16424.24609,3.466661984,3.634724857,3.799586413,500,3.20977284,3.436585104,3.627166117,500,3.255668357,3.440234034,3.6095667
2023/3/27,NA,3.463440815,3.631405192,3.796031709,NA,3.218183612,3.442532212,3.631387277,NA,3.266186872,3.446620055,3.616666602
2023/3/28,500,3.460007616,3.628135098,3.791285634,500,3.224843578,3.447471786,3.637536433,500,3.27653123,3.452750834,3.621359582
2023/3/29,NA,3.456632232,3.623416781,3.784095506,NA,3.230236381,3.453684679,3.641235941,NA,3.285354324,3.458778797,3.628038974
2023/3/30,500,3.448427285,3.61814384,3.77758786,500,3.238984546,3.458624132,3.647140727,500,3.295359958,3.464501203,3.632451635
2023/3/31,NA,3.440399267,3.611526643,3.770704891,NA,3.249960264,3.464036791,3.651891777,NA,3.304732438,3.470319329,3.636767769
2023/4/1,NA,3.433346689,3.604752039,3.766397732,NA,3.257240881,3.469801262,3.658021286,NA,3.310961625,3.476839,3.641504959
2023/4/2,500,3.423042229,3.597207391,3.758976614,500,3.264158009,3.474125091,3.662967341,500,3.317318907,3.48261724,3.644358008
2023/4/3,NA,3.414862254,3.589554135,3.75379354,NA,3.270708964,3.479038143,3.666348971,NA,3.322487415,3.487804086,3.648481402
2023/4/4,500,3.405096184,3.581024516,3.748386431,3892.453489,3.277552981,3.48361445,3.66810367,500,3.329368818,3.491895355,3.652039329
2023/4/5,NA,3.394007783,3.572705368,3.74151976,NA,3.283136368,3.487491234,3.672858083,NA,3.332094152,3.494694613,3.655039217
2023/4/6,500,3.384036096,3.563925046,3.733773931,500,3.288003291,3.492060954,3.676157142,6612.251501,3.332450716,3.496682857,3.655513981
2023/4/7,NA,3.372617646,3.555663412,3.728118417,NA,3.290457008,3.495102884,3.67904096,NA,3.333394967,3.498630107,3.656411094
2023/4/8,NA,3.363981824,3.546940744,3.720444292,NA,3.296540041,3.499308907,3.682691813,NA,3.333593098,3.498898886,3.655525137
2023/4/9,500,3.352562733,3.537832395,3.713047503,500,3.299487511,3.502588821,3.686536597,4364.90513,3.331725044,3.497698568,3.656905477
2023/4/10,NA,3.339105406,3.529731037,3.706912969,NA,3.301347584,3.505210339,3.68984412,NA,3.329855807,3.496255834,3.654458737
2023/4/11,500,3.32677972,3.520736189,3.700898199,500,3.30393925,3.50781032,3.69087579,500,3.324875169,3.492991277,3.653996857
2023/4/12,NA,3.315262486,3.512150669,3.696546355,NA,3.307409202,3.510922051,3.693453337,NA,3.318584918,3.489148677,3.651521355
2023/4/13,500,3.303436082,3.503502486,3.690100063,500,3.310639305,3.5134203,3.696554552,500,3.311252417,3.484452683,3.650644037
2023/4/14,NA,3.286996394,3.495630587,3.681837971,NA,3.312576997,3.514934483,3.700499538,NA,3.304099327,3.4790207,3.647018688
2023/4/15,NA,3.277506202,3.487813783,3.675525058,NA,3.314714909,3.517233365,3.704459026,NA,3.290885545,3.473567899,3.644967883
2023/4/16,500,3.266925294,3.47993927,3.670090403,500,3.316891862,3.519108396,3.705747026,500,3.279584626,3.467684944,3.64249075
2023/4/17,NA,3.256291833,3.470565883,3.66123818,NA,3.31806114,3.519835572,3.707955856,NA,3.268302868,3.462213922,3.639965358
2023/4/18,NA,3.242689514,3.462633259,3.656885026,500,3.318349825,3.520996839,3.712702565,500,3.257195347,3.455949202,3.636419817
2023/4/19,500,3.232964834,3.455122543,3.650829699,NA,3.320453091,3.522105143,3.710745472,NA,3.244953475,3.450041019,3.633975991
2023/4/20,NA,3.221664385,3.447564926,3.646051597,NA,3.322858799,3.521707971,3.711251573,NA,3.231295467,3.442828822,3.62838188
2023/4/21,NA,3.209702048,3.440154868,3.641358934,NA,3.326202706,3.522020369,3.709257392,NA,3.218361937,3.43540414,3.624233382
2023/4/22,NA,3.199370792,3.433806881,3.637600778,NA,3.325235849,3.521967728,3.710262921,NA,3.204068943,3.428484642,3.618071383
2023/4/23,NA,3.187946208,3.425576865,3.633855905,NA,3.325452742,3.521253086,3.707586263,NA,3.191219031,3.421090653,3.612607855
2023/4/24,NA,3.178211537,3.418894526,3.632082774,NA,3.327533313,3.520166282,3.70861698,NA,3.180642504,3.413808043,3.608295989
2023/4/25,500,3.169432029,3.412631464,3.628816775,500,3.327114214,3.518070113,3.708963218,500,3.16646859,3.406349635,3.600851689
2023/4/26,NA,3.158080666,3.406407157,3.625529391,NA,3.327243938,3.516892248,3.710288178,NA,3.153064441,3.39822765,3.594659885
2023/4/27,500,3.148437227,3.400280729,3.620915434,4773.884693,3.326287497,3.514835151,3.711652133,500,3.141633573,3.390571059,3.589334335
2023/4/28,NA,3.137213589,3.394750602,3.615738127,NA,3.321047767,3.511558433,3.710956354,NA,3.128156867,3.383805155,3.587397807
2023/4/29,NA,3.129453405,3.390929438,3.615586886,NA,3.317161474,3.508680123,3.70900125,NA,3.116957055,3.375281619,3.582133109
2023/4/30,500,3.121842358,3.386246462,3.612027716,500,3.311352313,3.504371195,3.704214679,500,3.105147527,3.367952423,3.575969281
2023/5/1,NA,3.111895662,3.381435553,3.607672698,NA,3.306285253,3.50102617,3.700940173,NA,3.091159685,3.360363577,3.567521357
2023/5/2,500,3.107101794,3.376029374,3.605356061,500,3.299913584,3.497285603,3.698192295,500,3.081262616,3.353777826,3.562308435
2023/5/3,NA,3.099133461,3.371688533,3.602438102,NA,3.293406742,3.491794779,3.697100046,NA,3.072174525,3.347056819,3.55867928
2023/5/4,500,3.096014466,3.366979502,3.601815032,500,3.28646115,3.48673602,3.693395366,500,3.060345842,3.341109509,3.555309794
2023/5/5,NA,3.087788235,3.363886575,3.59873696,NA,3.278761285,3.482126996,3.689756169,NA,3.053615034,3.334158156,3.547075218
2023/5/6,NA,3.083046157,3.359961411,3.595834869,NA,3.270506042,3.47619397,3.685780903,NA,3.043758933,3.329786219,3.541910738
2023/5/7,500,3.076576284,3.355583063,3.595305007,500,3.262476661,3.471478114,3.681515207,500,3.03566126,3.323431188,3.539796959
2023/5/8,NA,3.073015979,3.353313178,3.596228314,NA,3.256347871,3.466969332,3.676799584,NA,3.029033214,3.317984947,3.536886529
2023/5/9,500,3.071203856,3.350146607,3.597278479,500,3.250655928,3.4619705,3.671002847,500,3.022011645,3.31236222,3.533250689
2023/5/10,NA,3.067943433,3.346776851,3.597097663,NA,3.2428747,3.456080041,3.666923581,NA,3.013393705,3.307260087,3.533214444
2023/5/11,500,3.063058705,3.345677627,3.596955156,500,3.232531907,3.450675105,3.663213143,500,3.006532128,3.301875001,3.53115491
2023/5/12,NA,3.056779855,3.34398688,3.598237521,NA,3.225158735,3.446659284,3.660548041,NA,3.001233377,3.298133628,3.529005541
2023/5/13,NA,3.052083524,3.342082945,3.599027436,NA,3.217438081,3.441781334,3.65785664,NA,2.994914518,3.292865157,3.524049919
2023/5/14,NA,3.052640457,3.33928089,3.596894338,NA,3.209201257,3.437719754,3.654904021,NA,2.989986541,3.289081698,3.522892867
2023/5/15,NA,3.046346677,3.338582249,3.596864878,NA,3.198421385,3.433778714,3.648121746,NA,2.986434091,3.286631852,3.522272956
2023/5/16,500,3.044242298,3.337842888,3.599861549,500,3.193705783,3.429603154,3.644013858,500,2.986032983,3.28418104,3.519988498
2023/5/17,NA,3.04314182,3.336951427,3.599039977,NA,3.188605099,3.426010896,3.640647221,NA,2.984862181,3.28150999,3.517083194
2023/5/18,500,3.040569432,3.336330033,3.597500235,NA,3.179529681,3.423366075,3.63688214,500,2.983717457,3.279641327,3.515395349
2023/5/19,NA,3.040036609,3.336509199,3.597001275,NA,3.172480953,3.42028365,3.633981984,NA,2.979477348,3.277234071,3.516884508
2023/5/20,NA,3.0392652,3.336798838,3.59728225,NA,3.164067803,3.416483701,3.633979204,NA,2.973103601,3.275186263,3.515485401
2023/5/21,500,3.036139472,3.337563731,3.598241126,500,3.153660955,3.414283431,3.633183589,500,2.968521298,3.274905388,3.517689968
2023/5/22,NA,3.033048046,3.337998549,3.600580895,NA,3.146919029,3.410765267,3.631410604,NA,2.967819962,3.274625844,3.52098775
2023/5/23,500,3.029609063,3.339322773,3.608157419,500,3.138986707,3.409587231,3.631366998,500,2.967649909,3.274943838,3.520274581
2023/5/24,NA,3.029177753,3.340323286,3.612403112,NA,3.134153068,3.407878119,3.631696046,NA,2.965853954,3.273880218,3.521884756
2023/5/25,500,3.028273789,3.341876562,3.616633832,500,3.126543641,3.405846121,3.629940357,500,2.965931795,3.273766722,3.521526553
2023/5/26,NA,3.026416625,3.344203492,3.618947335,NA,3.121761846,3.404378732,3.630609272,NA,2.965672197,3.274286376,3.525549637
2023/5/27,NA,3.026272397,3.345622953,3.62562856,NA,3.115925821,3.402098515,3.631448392,NA,2.964898337,3.274954532,3.529242079
2023/5/28,NA,3.026771993,3.347038361,3.632377849,500,3.10690639,3.401336444,3.634079145,500,2.961433927,3.275975338,3.533583953
2023/5/29,500,3.027015833,3.348864585,3.636785483,NA,3.100178246,3.400641724,3.638297309,NA,2.961294228,3.278254867,3.538766899
2023/5/30,NA,3.030217521,3.351081493,3.644314627,500,3.094734435,3.398945789,3.64265859,500,2.964347756,3.279641585,3.548498563
2023/5/31,500,3.031575468,3.353632853,3.652327713,NA,3.088912898,3.397979775,3.645350324,NA,2.965005985,3.282484991,3.555047596
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
